loggingTime,loggingSample,identifierForVendor,deviceID,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,magnetometerTimestamp_sinceReboot,magnetometerX,magnetometerY,magnetometerZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerAverageActivePace,pedometerCurrentPace,pedometerCurrentCadence,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_en0,IP_pdp_ip0,deviceOrientation,batteryState,batteryLevel,avAudioRecorderPeakPower,avAudioRecorderAveragePower,label
1561914560.734371,1,0,0,1561914559.999705,4.634765940722669,-74.15114753886512,2553.066,0,201.4453125,4,30,-9999,1561914560.715337,-22.22704315185547,18.07312774658203,7.74127197265625,9.251129150390625,16.74459648132324,15,197275.879535625,-0.9405517578125,-0.3441925048828125,-0.0012359619140625,197275.862323625,-0.02074895436891635,0.009939982452611748,-0.04459809456279395,197275.864460625,-97.90937805175781,-11.17689514160156,-555.8934326171875,197275.862323625,0.9378790974028361,-1.56693992400013,0.3549628069164711,-0.02383100613951683,0.002935620956122875,-0.0477881170809269,-0.01855486631393433,-0.00135195255279541,0.008132576942443848,1,-0.4255214035511017,0.5631372332572937,-0.2040074169635773,-0.6783722639083862,-0.9376524090766907,-0.3475554883480072,-0.003615983296185732,0,0,0,-1,197274.374738625,1,2,1561914559.212275,1561913957.287787,32,0.8918345,0,0,26.32609,0,0,1561914413.669193,197272.828975,0,2.401855,75.28249,3232235528,177845136,1,1,0.52,-38.7915,-48.02458,4
1561914560.756038,2,0,0,1561914559.999705,4.634765940722669,-74.15114753886512,2553.066,0,201.4453125,4,30,-9999,1561914560.747345,-22.20607757568359,18.34673690795898,7.64300537109375,9.285446166992188,16.7789134979248,15,197275.899799625,-0.9310760498046875,-0.3395233154296875,-0.005126953125,197275.882587625,-0.01927888944719261,0.02339453859580107,-0.03285488573608954,197275.884571625,-97.80027770996094,-11.07487487792969,-555.8048095703125,197275.882587625,0.9373799108156782,-1.566528323861853,0.3557949954638516,-0.02236094139516354,0.01639017648994923,-0.03604490682482719,-0.003190398216247559,0.004143178462982178,0.002764701843261719,1,-0.4255743324756622,0.5629264116287231,-0.2036442905664444,-0.6786231398582458,-0.9373613595962524,-0.3483356833457947,-0.004000685177743435,0,0,0,-1,197274.374738625,1,2,1561914559.212275,1561913957.287787,32,0.8918345,0,0,26.32609,0,0,1561914413.669193,197272.828975,0,2.401855,75.28249,3232235528,177845136,1,1,0.52,-38.7915,-48.5075,4
1561914560.763725,3,0,0,1561914559.999705,4.634765940722669,-74.15114753886512,2553.066,0,201.4453125,4,30,-9999,1561914560.747345,-22.20607757568359,18.34673690795898,7.64300537109375,9.285446166992188,16.7789134979248,15,197275.920063625,-0.9286651611328125,-0.3438262939453125,-0.004852294921875,197275.902851625,-0.01649242399864271,-0.01438905936969812,-0.01940086222511824,197275.904682625,-98.08221435546875,-11.0750732421875,-555.8126220703125,197275.902851625,0.9370691714296787,-1.566394305161918,0.3563645083342527,-0.0195744764059782,-0.02139342203736305,-0.02259088307619095,0.006086230278015137,0.009346127510070801,-0.001001477241516113,1,-0.425634354352951,0.562825620174408,-0.2033748030662537,-0.6787499189376831,-0.9371622800827026,-0.3488694727420807,-0.004125435370951891,0,0,0,-1,197274.374738625,1,2,1561914559.212275,1561913957.287787,32,0.8918345,0,0,26.32609,0,0,1561914413.669193,197272.828975,0,2.401855,75.28249,3232235528,177845136,1,1,0.52,-38.7915,-48.5075,4
1561914560.784454,4,0,0,1561914559.999705,4.634765940722669,-74.15114753886512,2553.066,0,201.4453125,4,30,-9999,1561914560.780459,-22.26122283935547,18.17626762390137,7.89971923828125,9.355350494384766,16.84881782531738,15,197275.940326625,-0.93255615234375,-0.34368896484375,-0.0100860595703125,197275.923114625,-0.02702416084547006,-0.0198733070024983,-0.01532036680289883,197275.924793625,-98.29170227050781,-11.32560729980469,-555.8489379882812,197275.923114625,0.9365877725441287,-1.566789914393171,0.3567368659619771,-0.03010621294379234,-0.02687766775488853,-0.01851038634777069,0.008368611335754395,0.005392074584960938,-0.001098155975341797,1,-0.4256443977355957,0.5629829168319702,-0.2030013054609299,-0.6787249445915222,-0.9370338320732117,-0.3492183983325958,-0.003754164092242718,0,0,0,-1,197274.374738625,1,2,1561914559.212275,1561913957.287787,32,0.8918345,0,0,26.32609,0,0,1561914413.669193,197272.828975,0,2.401855,75.28249,3232235528,177845136,1,1,0.52,-38.7915,-49.02011,4
1561914560.804795,5,0,0,1561914559.999705,4.634765940722669,-74.15114753886512,2553.066,0,201.4453125,4,30,-9999,1561914560.780459,-22.26122283935547,18.17626762390137,7.89971923828125,9.355350494384766,16.84881782531738,15,197275.960590625,-0.93353271484375,-0.344696044921875,-0.016510009765625,197275.943348625,-0.03192384461899785,0.01756221580852754,-0.01979074900870584,197275.944904625,-97.98948669433594,-11.07095336914062,-555.8938598632812,197275.943348625,0.9358929898346969,-1.566749954013903,0.3571299946789134,-0.03500589728355408,0.01055785454809666,-0.02298076823353767,0.004340291023254395,0.005897790193557739,-0.00629502534866333,1,-0.425555944442749,0.563033401966095,-0.2026410400867462,-0.6788462400436401,-0.9368964433670044,-0.3495867550373077,-0.003791052848100662,0,0,0,-1,197274.374738625,1,2,1561914559.212275,1561913957.287787,32,0.8918345,0,0,26.32609,0,0,1561914413.669193,197272.828975,0,2.401855,75.28249,3232235528,177845136,1,1,0.52,-38.7915,-49.56559,4
1561914560.838106,6,0,0,1561914559.999705,4.634765940722669,-74.15114753886512,2553.066,0,201.4453125,4,30,-9999,1561914560.831682,-22.33043670654297,18.22047805786133,8.05279541015625,9.45941162109375,16.95287895202637,15,197275.980854625,-0.923309326171875,-0.34234619140625,-0.0169830322265625,197275.963611625,-0.03601179689226947,0.0647755345617793,-0.01892575428664811,197275.965015625,-98.36370849609375,-11.08302307128906,-555.7784423828125,197275.963611625,0.9350636700987486,-1.565779998809144,0.3576235589745085,-0.03909384831786156,0.05777117237448692,-0.02211577445268631,0.003186821937561035,0.005353063344955444,-0.01181107759475708,1,-0.4253640174865723,0.5627752542495728,-0.2023988366127014,-0.6792526245117188,-0.9367194771766663,-0.3500491380691528,-0.004698931705206633,0,0,0,-1,197274.374738625,1,2,1561914559.212275,1561913957.287787,32,0.8918345,0,0,26.32609,0,0,1561914413.669193,197272.828975,0,2.401855,75.28249,3232235528,177845136,1,1,0.52,-38.7915,-50.00015,4
1561914560.844767,7,0,0,1561914559.999705,4.634765940722669,-74.15114753886512,2553.066,0,201.4453125,4,30,-9999,1561914560.831682,-22.33043670654297,18.22047805786133,8.05279541015625,9.45941162109375,16.95287895202637,15,197276.001117625,-0.9171142578125,-0.3426361083984375,-0.0133819580078125,197275.983875625,-0.01440104359460348,0.03425677373390726,-0.00875833787694359,197275.985126625,-98.29110717773438,-11.19468688964844,-555.6849975585938,197275.983875625,0.9344009675866152,-1.564594737125887,0.3579427095158625,-0.01748309656977654,0.02725241333246231,-0.0119483582675457,0.01329225301742554,0.008001893758773804,-0.01117455959320068,1,-0.4251480400562286,0.5624454617500305,-0.2023178040981293,-0.6796850562095642,-0.9366015791893005,-0.3503480851650238,-0.005808493122458458,0,0,0,-1,197274.374738625,1,2,1561914559.212275,1561913957.287787,32,0.8918345,0,0,26.32609,0,0,1561914413.669193,197272.828975,0,2.401855,75.28249,3232235528,177845136,1,1,0.52,-38.7915,-50.00015,4
1561914560.865067,8,0,0,1561914559.999705,4.634765940722669,-74.15114753886512,2553.066,0,201.4453125,4,30,-9999,1561914560.855634,-22.35363006591797,18.23396873474121,8.00201416015625,9.459718704223633,16.95318603515625,15,197276.021381625,-0.92266845703125,-0.346771240234375,-0.0084991455078125,197276.004139625,0.006355633941474102,-0.01322552428944251,0.01307585463618005,197276.005237625,-98.12184143066406,-11.19906616210938,-555.5042724609375,197276.004139625,0.9343044398969855,-1.564489559097965,0.3579841996078041,0.003273582085967064,-0.0202298853546381,0.009885834529995918,0.01947212219238281,0.007750809192657471,-0.007475018501281738,1,-0.4251220226287842,0.5624213814735413,-0.2022933214902878,-0.6797285079956055,-0.9365863800048828,-0.3503869473934174,-0.005906911101192236,0,0,0,-1,197274.374738625,1,2,1561914559.212275,1561913957.287787,32,0.8918345,0,0,26.32609,0,0,1561914413.669193,197272.828975,0,2.401855,75.28249,3232235528,177845136,1,1,0.52,-38.7915,-45.45725,4
1561914560.885218,9,0,0,1561914559.999705,4.634765940722669,-74.15114753886512,2553.066,0,201.4453125,4,30,-9999,1561914560.855634,-22.35363006591797,18.23396873474121,8.00201416015625,9.459718704223633,16.95318603515625,15,197276.041645625,-0.9255218505859375,-0.3531951904296875,-0.0074310302734375,197276.024402625,-0.0005467469717932676,-0.007457916316657899,0.01631532378615244,197276.025348625,-97.77809143066406,-11.17559814453125,-555.5182495117188,197276.024402625,0.934355786397666,-1.564935595586904,0.3577249128653467,-0.003628798760473728,-0.01446227729320526,0.01312530413269997,0.0140112042427063,0.003372848033905029,-0.003009438514709473,1,-0.4251081347465515,0.562617301940918,-0.2023036181926727,-0.6795719265937805,-0.9366796612739563,-0.35014408826828,-0.005489690694957972,0,0,0,-1,197274.374738625,1,2,1561914559.212275,1561913957.287787,32,0.8918345,0,0,26.32609,0,0,1561914413.669193,197272.828975,0,2.401855,75.28249,3232235528,177845136,1,1,0.52,-38.7915,-46.21509,4
1561914560.911661,10,0,0,1561914559.999705,4.634765940722669,-74.15114753886512,2553.066,0,201.4453125,4,30,-9999,1561914560.888102,-22.11780548095703,18.32555389404297,7.89398193359375,9.47056770324707,16.96403503417969,15,197276.061878625,-0.93212890625,-0.3527984619140625,-0.00469970703125,197276.044666625,-0.01655154617484246,0.005697034203897507,0.009459548191961454,197276.045429625,-98.4117431640625,-11.23631286621094,-555.5978393554688,197276.044666625,0.9340819229000251,-1.565005902398984,0.357506867280891,-0.01963359862565994,-0.001307327300310135,0.006269527599215508,0.0112345814704895,-0.003255367279052734,-0.002006769180297852,1,-0.4249764084815979,0.5627458691596985,-0.2022693604230881,-0.6795580983161926,-0.936756432056427,-0.3499398231506348,-0.005424277856945992,0,0,0,-1,197274.374738625,1,2,1561914559.212275,1561913957.287787,32,0.8918345,0,0,26.32609,0,0,1561914413.669193,197272.828975,0,2.401855,75.28249,3232235528,177845136,1,1,0.52,-38.7915,-46.82991,4
