loggingTime,loggingSample,identifierForVendor,deviceID,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,magnetometerTimestamp_sinceReboot,magnetometerX,magnetometerY,magnetometerZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerAverageActivePace,pedometerCurrentPace,pedometerCurrentCadence,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_en0,IP_pdp_ip0,deviceOrientation,batteryState,batteryLevel,avAudioRecorderPeakPower,avAudioRecorderAveragePower,label
1561914334.418917,1,0,0,1561914334.015692,4.634617790584112,-74.15096640593758,2552.723,0,203.5546875,4,30,-9999,1561914334.416136,0.4153518676757812,25.13467788696289,-14.46514892578125,323.3036804199219,330.7971496582031,15,197049.5695019167,-0.861907958984375,0.224029541015625,-0.4468994140625,197049.5522899167,0.009493902970023477,0.04392884218085703,0.03931677980505781,197049.5591559167,-75.56874084472656,-4.0595703125,-578.1053466796875,197049.5522899167,1.723912443344966,-1.084778735849116,-0.2260890708073613,0.00688572134822607,0.03739933297038078,0.03606670349836349,-0.006313800811767578,0.005446404218673706,0.009053707122802734,1,-0.3264518976211548,0.4072085618972778,-0.6839208006858826,-0.5097672343254089,-0.8616976737976074,0.2241678535938263,-0.4552206993103027,0,0,0,-1,197046.8087367917,3,2,1561914331.646273,1561913957.287787,16,1.221493,0,0,13.06835,0,0,1561914226.950748,197046.850196,0,0.9379883,75.29633,3232235528,177845136,1,1,0.54,-29.31271,-30.98381,3
1561914334.438888,2,0,0,1561914334.015692,4.634617790584112,-74.15096640593758,2552.723,0,203.5546875,4,30,-9999,1561914334.416136,0.4153518676757812,25.13467788696289,-14.46514892578125,323.3036804199219,330.7971496582031,15,197049.5897659167,-0.85699462890625,0.2165374755859375,-0.444976806640625,197049.5725539167,0.02185576411795329,0.0303091700500828,0.04945516775888046,197049.5792679167,-75.55207824707031,-4.005447387695312,-577.96533203125,197049.5725539167,1.724573386654334,-1.083999378638094,-0.2267505509209661,0.01924758218228817,0.02377966046333313,0.04620508849620819,-0.0006965398788452148,-0.0007829368114471436,0.008923232555389404,1,-0.3261220157146454,0.4071033000946045,-0.6843024492263794,-0.5095502734184265,-0.861211359500885,0.2248124480247498,-0.4558226764202118,0,0,0,-1,197046.8087367917,3,2,1561914331.646273,1561913957.287787,16,1.221493,0,0,13.06835,0,0,1561914226.950748,197046.850196,0,0.9379883,75.29633,3232235528,177845136,1,1,0.54,-29.23846,-30.9963,3
1561914334.440801,3,0,0,1561914334.015692,4.634617790584112,-74.15096640593758,2552.723,0,203.5546875,4,30,-9999,1561914334.416136,0.4153518676757812,25.13467788696289,-14.46514892578125,323.3036804199219,330.7971496582031,15,197049.6100289167,-0.85443115234375,0.2090301513671875,-0.4439697265625,197049.5928169167,0.0164988155852589,0.02634851687691696,0.03782833907181252,197049.5993789167,-75.31214904785156,-3.904556274414062,-578.0067138671875,197049.5928169167,1.725300284281604,-1.083385955353068,-0.2273281484152896,0.01389063335955143,0.01981900632381439,0.03457826003432274,0.003822147846221924,-0.008837759494781494,0.01131319999694824,1,-0.3258872628211975,0.4070042967796326,-0.6846625804901123,-0.5092957615852356,-0.8608167767524719,0.2253752201795578,-0.4562899768352509,0,0,0,-1,197046.8087367917,3,2,1561914331.646273,1561913957.287787,16,1.221493,0,0,13.06835,0,0,1561914226.950748,197046.850196,0,0.9379883,75.29633,3232235528,177845136,1,1,0.54,-29.23846,-30.9963,3
1561914334.45597,4,0,0,1561914334.015692,4.634617790584112,-74.15096640593758,2552.723,0,203.5546875,4,30,-9999,1561914334.452271,0.3140487670898438,25.31456565856934,-14.6444091796875,323.2492370605469,330.7427062988281,15,197049.6302929167,-0.8499603271484375,0.2101287841796875,-0.447265625,197049.6130809167,0.00155209028329818,0.02371811266824569,0.01502129381248293,197049.6194589167,-75.43235778808594,-4.024581909179688,-578.2783813476562,197049.6130809167,1.725645977590931,-1.083037200121238,-0.227636750371294,-0.001056091394275427,0.01718860119581223,0.01177121605724096,0.006164908409118652,-0.01664569973945618,0.01258784532546997,1,-0.3257459104061127,0.4069530963897705,-0.6848474144935608,-0.5091785788536072,-0.8605960607528687,0.2256758660078049,-0.45655757188797,0,0,0,-1,197046.8087367917,3,2,1561914331.646273,1561913957.287787,16,1.221493,0,0,13.06835,0,0,1561914226.950748,197046.850196,0,0.9379883,75.29633,3232235528,177845136,1,1,0.54,-29.23846,-30.9963,3
1561914334.476196,5,0,0,1561914334.015692,4.634617790584112,-74.15096640593758,2552.723,0,203.5546875,4,30,-9999,1561914334.452271,0.3140487670898438,25.31456565856934,-14.6444091796875,323.2492370605469,330.7427062988281,15,197049.6505569167,-0.8484954833984375,0.210174560546875,-0.4477386474609375,197049.6333139167,-0.009265936380712693,0.01082788036004417,0.00911120672137909,197049.6395699167,-75.27033996582031,-4.312942504882812,-578.2334594726562,197049.6333139167,1.72562120468874,-1.082814808551753,-0.2278712276568917,-0.01187411788851023,0.004298369400203228,0.005861129611730576,0.01048743724822998,-0.01577553153038025,0.009458482265472412,1,-0.3255946040153503,0.4069718718528748,-0.6849076747894287,-0.5091792345046997,-0.8604477643966675,0.2259043008089066,-0.4567241072654724,0,0,0,-1,197046.8087367917,3,2,1561914331.646273,1561913957.287787,16,1.221493,0,0,13.06835,0,0,1561914226.950748,197046.850196,0,0.9379883,75.29633,3232235528,177845136,1,1,0.54,-29.21933,-31.14311,3
1561914334.498377,6,0,0,1561914334.015692,4.634617790584112,-74.15096640593758,2552.723,0,203.5546875,4,30,-9999,1561914334.47646,0.6268539428710938,25.1123161315918,-14.70159912109375,323.2604064941406,330.7538757324219,15,197049.6708199167,-0.8514251708984375,0.210113525390625,-0.4517822265625,197049.6535779167,-0.01178182466251055,-0.003879959392136442,0.005140699852179954,197049.6596809167,-75.41606140136719,-3.925888061523438,-578.0771484375,197049.6535779167,1.725414438270792,-1.083024284372645,-0.2280448677715046,-0.01439463719725609,-0.0104141952469945,0.00189121114090085,0.01201325654983521,-0.01589885354042053,0.008786797523498535,1,-0.3255723118782043,0.4071117043495178,-0.6848434209823608,-0.5091681480407715,-0.8605087399482727,0.2260734438896179,-0.456525444984436,0,0,0,-1,197046.8087367917,3,2,1561914331.646273,1561913957.287787,16,1.221493,0,0,13.06835,0,0,1561914226.950748,197046.850196,0,0.9379883,75.29633,3232235528,177845136,1,1,0.54,-29.21933,-31.41391,3
1561914334.516471,7,0,0,1561914334.015692,4.634617790584112,-74.15096640593758,2552.723,0,203.5546875,4,30,-9999,1561914334.502772,0.5478363037109375,25.30799102783203,-14.454345703125,323.2841491699219,330.7776184082031,15,197049.6910839167,-0.85455322265625,0.2100067138671875,-0.449859619140625,197049.6738419167,-0.01676699590702987,-0.01434751405669289,-0.003040531016543466,197049.6797919167,-75.40364074707031,-4.130096435546875,-578.2013549804688,197049.6738419167,1.725081031845752,-1.083402295943789,-0.2282190143719983,-0.01937980763614178,-0.02088174968957901,-0.006290019489824772,0.009221315383911133,-0.01612955331802368,0.004399478435516357,1,-0.3255817592144012,0.407315194606781,-0.6847195625305176,-0.5091659426689148,-0.8606464266777039,0.2262430787086487,-0.4561817049980164,0,0,0,-1,197046.8087367917,3,2,1561914331.646273,1561913957.287787,16,1.221493,0,0,13.06835,0,0,1561914226.950748,197046.850196,0,0.9379883,75.29633,3232235528,177845136,1,1,0.54,-29.21933,-32.05383,3
1561914334.537014,8,0,0,1561914334.015692,4.634617790584112,-74.15096640593758,2552.723,0,203.5546875,4,30,-9999,1561914334.52707,0.46331787109375,25.27643394470215,-14.65399169921875,323.3171691894531,330.8106384277344,15,197049.7113479167,-0.8564605712890625,0.216949462890625,-0.4556884765625,197049.6941049167,-0.01774384339487094,-0.003855990942325729,-0.006655505880217024,197049.6999039167,-75.28805541992188,-4.140579223632812,-578.0853271484375,197049.6941049167,1.724608289090935,-1.083886625386206,-0.2281877088045826,-0.02035665512084961,-0.01039022672921419,-0.009904994629323483,0.006320357322692871,-0.01620584726333618,0.005908548831939697,1,-0.3256605863571167,0.4075059592723846,-0.6845163106918335,-0.5092362761497498,-0.8608735799789429,0.2262125760316849,-0.4557681381702423,0,0,0,-1,197046.8087367917,3,2,1561914331.646273,1561913957.287787,16,1.221493,0,0,13.06835,0,0,1561914226.950748,197046.850196,0,0.9379883,75.29633,3232235528,177845136,1,1,0.54,-29.21933,-32.48915,3
1561914334.559462,9,0,0,1561914334.015692,4.634617790584112,-74.15096640593758,2552.723,0,203.5546875,4,30,-9999,1561914334.553955,0.3715667724609375,25.17304039001465,-14.6136474609375,323.3228759765625,330.8163452148438,15,197049.7316109167,-0.856781005859375,0.2148590087890625,-0.4591064453125,197049.7143689167,-0.006499178324229373,-0.01307558832007104,0.01085051722930984,197049.7200149167,-75.50123596191406,-4.010345458984375,-578.105224609375,197049.7143689167,1.724279787130259,-1.084242126193288,-0.2283629894990852,-0.00911199115216732,-0.01960982382297516,0.007601028308272362,0.004539966583251953,-0.009433865547180176,-0.0002449750900268555,1,-0.3256628513336182,0.4077032506465912,-0.6843975186347961,-0.5092365741729736,-0.8610004782676697,0.226383313536644,-0.4554435312747955,0,0,0,-1,197046.8087367917,3,2,1561914331.646273,1561913957.287787,16,1.221493,0,0,13.06835,0,0,1561914226.950748,197046.850196,0,0.9379883,75.29633,3232235528,177845136,1,1,0.54,-29.21933,-33.20165,3
1561914334.583789,10,0,0,1561914334.015692,4.634617790584112,-74.15096640593758,2552.723,0,203.5546875,4,30,-9999,1561914334.577856,0.146240234375,25.34020233154297,-14.55499267578125,323.2922973632812,330.7857666015625,15,197049.7518439167,-0.8574676513671875,0.211456298828125,-0.4588165283203125,197049.7346329167,0.02220810033017077,-0.02600550172851475,0.009465939778577645,197049.7401259167,-75.64170837402344,-3.9656982421875,-578.0205078125,197049.7346329167,1.724461814306217,-1.084719630557965,-0.2283968290026309,0.01959528774023056,-0.0325397364795208,0.006216450594365597,0.004430055618286133,-0.01155725121498108,-0.004077672958374023,1,-0.3258532583713531,0.4078054428100586,-0.6843704581260681,-0.5090692043304443,-0.8612110614776611,0.2264162749052048,-0.4550287425518036,0,0,0,-1,197046.8087367917,3,2,1561914331.646273,1561913957.287787,16,1.221493,0,0,13.06835,0,0,1561914226.950748,197046.850196,0,0.9379883,75.29633,3232235528,177845136,1,1,0.54,-29.21933,-33.29335,3
