loggingTime,loggingSample,identifierForVendor,deviceID,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,magnetometerTimestamp_sinceReboot,magnetometerX,magnetometerY,magnetometerZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerAverageActivePace,pedometerCurrentPace,pedometerCurrentCadence,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_en0,IP_pdp_ip0,deviceOrientation,batteryState,batteryLevel,avAudioRecorderPeakPower,avAudioRecorderAveragePower,label
1561775812.277503,1,0,0,1561775811.999119,4.634697586302305,-74.15113412782004,2554.331,0,220.78125,3,10,-9999,1561775812.263847,17.82115173339844,-12.33238220214844,18.979248046875,220.6484985351562,228.1412658691406,15,143587.606049125,-0.3371429443359375,-0.964202880859375,0.0134124755859375,143587.592866125,-0.07582685413728112,0.08748297759633993,0.004499410661688873,143587.591615125,-59.90892028808594,-42.93052673339844,-545.5135498046875,143587.597932125,-2.039889168277687,-1.58046183194758,1.241958979406491,-0.0997912660241127,0.0843164399266243,-0.009673705324530602,-0.01894521713256836,-0.01352721452713013,-0.001488685607910156,1,0.2780917882919312,0.651326060295105,0.7040330767631531,0.05269532278180122,-0.3229279518127441,-0.9464184641838074,0.00312135904096067,0,0,0,-1,143586.8338075,3,2,1561775811.486214,1561774855.646675,295,1.774414,0,0,252.7749,0,0,1561775769.99275,143584.29355,0,-1.498047,75.40264,3232235528,177669985,1,1,0.94,-30.43069,-30.43069,4
1561775812.28762,2,0,0,1561775811.999119,4.634697586302305,-74.15113412782004,2554.331,0,220.78125,3,10,-9999,1561775812.263847,17.82115173339844,-12.33238220214844,18.979248046875,220.6484985351562,228.1412658691406,15,143587.626313125,-0.324249267578125,-0.9455413818359375,0.0166778564453125,143587.613129125,-0.1252346176287581,0.05754478588610516,-0.02684706063297979,143587.611726125,-59.92002868652344,-43.05682373046875,-545.6199951171875,143587.618195125,-2.047217309497297,-1.572220859992881,1.242442138207876,-0.1275065243244171,0.03710046410560608,-0.02810810506343842,-0.006860643625259399,-0.01018220186233521,0.01893448829650879,1,0.2774168252944946,0.6505917310714722,0.7049723863601685,0.05276530236005783,-0.3224850594997406,-0.9465743899345398,0.0004593909834511578,0,0,0,-1,143586.8338075,3,2,1561775811.486214,1561774855.646675,295,1.774414,0,0,252.7749,0,0,1561775769.99275,143584.29355,0,-1.498047,75.40264,3232235528,177669985,1,1,0.94,-30.43069,-30.43069,4
1561775812.320973,3,0,0,1561775811.999119,4.634697586302305,-74.15113412782004,2554.331,0,220.78125,3,10,-9999,1561775812.31484,17.73086929321289,-12.30947494506836,18.9681396484375,220.6612548828125,228.1540222167969,15,143587.646577125,-0.321868896484375,-0.93011474609375,-0.0073699951171875,143587.633393125,-0.110643158016214,0.0225822744633269,-0.02584011942482083,143587.631837125,-59.87425231933594,-42.93791198730469,-545.6868896484375,143587.638459125,-2.054562539838769,-1.564845945990971,1.24297549237831,-0.1047024056315422,0.01476746238768101,-0.02557836845517159,-0.0007791519165039062,0.01148927211761475,0.009423255920410156,1,0.2770304083824158,0.6498432159423828,0.7057856321334839,0.05314620584249496,-0.3219747543334961,-0.9467462301254272,-0.001915895030833781,0,0,0,-1,143586.8338075,3,2,1561775811.486214,1561774855.646675,295,1.774414,0,0,252.7749,0,0,1561775769.99275,143584.29355,0,-1.498047,75.40264,3232235528,177669985,1,1,0.94,-30.43069,-31.01386,4
1561775812.328145,4,0,0,1561775811.999119,4.634697586302305,-74.15113412782004,2554.331,0,220.78125,3,10,-9999,1561775812.31484,17.73086929321289,-12.30947494506836,18.9681396484375,220.6612548828125,228.1540222167969,15,143587.666840125,-0.3186187744140625,-0.9237823486328125,-0.0237579345703125,143587.653657125,-0.04241350352060195,0.02687289329555356,-0.002102565680617559,143587.651948125,-59.97148132324219,-42.96464538574219,-545.515869140625,143587.658723125,-2.05867953996228,-1.560591386813471,1.243131811435428,-0.01871026121079922,0.02071110531687737,0.001474553253501654,0.00145798921585083,0.01855862140655518,-0.0154687762260437,1,0.2768148481845856,0.6494085192680359,0.7062608003616333,0.0532720685005188,-0.3218162953853607,-0.9467965364456177,-0.003284229896962643,0,0,0,-1,143586.8338075,3,2,1561775811.486214,1561774855.646675,295,1.774414,0,0,252.7749,0,0,1561775769.99275,143585.239102,0,-1.344727,75.4012,3232235528,177669985,1,1,0.94,-30.43069,-31.63766,4
1561775812.348347,5,0,0,1561775811.999119,4.634697586302305,-74.15113412782004,2554.331,0,220.78125,3,10,-9999,1561775812.340599,17.61183547973633,-12.40327835083008,19.0018310546875,220.6294097900391,228.1221771240234,15,143587.687074125,-0.3269805908203125,-0.930877685546875,-0.0329437255859375,143587.673920125,0.03463654050535256,0.02505768269655555,0.02234898155183596,143587.672059125,-59.94059753417969,-42.85350036621094,-545.6192016601562,143587.678986125,-2.057660974892846,-1.561153934106843,1.242809050868202,0.04726529493927956,0.02114440128207207,0.02726034447550774,0.00327599048614502,0.02202528715133667,-0.02532100677490234,1,0.2767874598503113,0.6494887471199036,0.7062196135520935,0.05298154056072235,-0.322123646736145,-0.9466926455497742,-0.003106138901785016,0,0,0,-1,143586.8338075,3,2,1561775811.486214,1561774855.646675,295,1.774414,0,0,252.7749,0,0,1561775769.99275,143585.239102,0,-1.344727,75.4012,3232235528,177669985,1,1,0.94,-30.43069,-31.66734,4
1561775812.368704,6,0,0,1561775811.999119,4.634697586302305,-74.15113412782004,2554.331,0,220.78125,3,10,-9999,1561775812.364964,17.72412109375,-12.53325271606445,18.8839111328125,220.5503997802734,228.0431671142578,15,143587.707337125,-0.3377838134765625,-0.9431610107421875,-0.03240966796875,143587.694184125,0.06148679693164044,0.04709480808474324,0.03106071410970316,143587.692170125,-60.01734924316406,-43.07693481445312,-545.7000732421875,143587.699250125,-2.053833828194804,-1.564135576447983,1.242213712824514,0.0596921369433403,0.04995953664183617,0.02405443042516708,-0.01348686218261719,0.008771836757659912,-0.03143513202667236,1,0.2767902016639709,0.6498557329177856,0.7059249877929688,0.05238965526223183,-0.3226948082447052,-0.9465006589889526,-0.002149421256035566,0,0,0,-1,143586.8338075,3,2,1561775811.486214,1561774855.646675,295,1.774414,0,0,252.7749,0,0,1561775769.99275,143585.239102,0,-1.344727,75.4012,3232235528,177669985,1,1,0.94,-30.43069,-32.57072,4
1561775812.409593,7,0,0,1561775811.999119,4.634697586302305,-74.15113412782004,2554.331,0,220.78125,3,10,-9999,1561775812.396598,17.64775466918945,-12.47270584106445,18.87066650390625,220.4763946533203,227.9691619873047,15,143587.727601125,-0.332611083984375,-0.9383392333984375,-0.0242919921875,143587.714448125,0.05109620762258728,0.05108209286880987,0.01263669937242599,143587.712281125,-59.89466857910156,-42.93031311035156,-545.6279296875,143587.719514125,-2.050239377578335,-1.566574571949308,1.24193980063606,0.04280716180801392,0.03493132069706917,0.01234903931617737,-0.0149170458316803,0.003419101238250732,-0.02668219804763794,1,0.2765716314315796,0.650251030921936,0.7056888341903687,0.05181745439767838,-0.3229583203792572,-0.9464122653007507,-0.001363458926789463,0,0,0,-1,143586.8338075,3,2,1561775811.486214,1561774855.646675,295,1.774414,0,0,252.7749,0,0,1561775769.99275,143585.239102,0,-1.344727,75.4012,3232235528,177669985,1,1,0.94,-30.43069,-32.90484,4
1561775812.412232,8,0,0,1561775811.999119,4.634697586302305,-74.15113412782004,2554.331,0,220.78125,3,10,-9999,1561775812.396598,17.64775466918945,-12.47270584106445,18.87066650390625,220.4763946533203,227.9691619873047,15,143587.747865125,-0.3250732421875,-0.9312286376953125,-0.019256591796875,143587.734681125,0.01779018239783832,0.02667342252990663,0.006119145236675065,143587.732392125,-59.85679626464844,-42.82821655273438,-545.6510009765625,143587.739777125,-2.048821690236625,-1.56744461635285,1.241784267364616,0.01628420874476433,0.02205733209848404,0.001060165464878082,-0.001676738262176514,0.01090669631958008,-0.02101171016693115,1,0.2764681875705719,0.650402843952179,0.7056093811988831,0.0515453889966011,-0.3231065571308136,-0.9463620185852051,-0.00108296365942806,0,0,0,-1,143586.8338075,3,2,1561775811.486214,1561774855.646675,295,1.774414,0,0,252.7749,0,0,1561775769.99275,143585.239102,0,-1.344727,75.4012,3232235528,177669985,1,1,0.94,-30.43069,-32.90484,4
1561775812.429468,9,0,0,1561775811.999119,4.634697586302305,-74.15113412782004,2554.331,0,220.78125,3,10,-9999,1561775812.396598,17.64775466918945,-12.47270584106445,18.87066650390625,220.4763946533203,227.9691619873047,15,143587.768128125,-0.3255615234375,-0.9282379150390625,-0.0248565673828125,143587.754945125,0.02289226641421212,0.02825427495297766,0.01216292301450089,143587.752503125,-59.80706787109375,-42.93269348144531,-545.62109375,143587.760011125,-2.047879929900192,-1.567851508868642,1.241656398243229,0.02303665317595005,0.02461689710617065,0.01305930409580469,-0.005049228668212891,0.01735031604766846,-0.01911342144012451,1,0.2763469219207764,0.6505047678947449,0.7055808901786804,0.0513000600039959,-0.3232283592224121,-0.9463207125663757,-0.000951851368881762,0,0,0,-1,143586.8338075,3,2,1561775811.486214,1561774855.646675,295,1.774414,0,0,252.7749,0,0,1561775769.99275,143585.239102,0,-1.344727,75.4012,3232235528,177669985,1,1,0.94,-30.43069,-32.90862,4
1561775812.449699,10,0,0,1561775811.999119,4.634697586302305,-74.15113412782004,2554.331,0,220.78125,3,10,-9999,1561775812.441995,18.04700088500977,-12.2330436706543,18.9119873046875,220.375732421875,227.8684997558594,15,143587.788392125,-0.3220062255859375,-0.9326171875,-0.023956298828125,143587.775208125,0.03888774455344604,0.04778456680707376,0.0264273464451833,143587.772614125,-59.82191467285156,-43.20600891113281,-545.6070556640625,143587.780274125,-2.046160365456834,-1.568679177009382,1.241185885261016,0.03720706701278687,0.04754405096173286,0.0259210392832756,0.001789867877960205,0.01490932703018188,-0.02597182989120483,1,0.2762326300144196,0.6506557464599609,0.7055227756500244,0.05079705640673637,-0.3236740231513977,-0.9461684823036194,-0.0006852674414403737,0,0,0,-1,143586.8338075,3,2,1561775811.486214,1561774855.646675,295,1.774414,0,0,252.7749,0,0,1561775769.99275,143585.239102,0,-1.344727,75.4012,3232235528,177669985,1,1,0.94,-30.43069,-33.64582,4
